Ch1,Ch2,Ch3,Media,Name,Directory,SubDirectory,Image,Row,Column,size-average,image-quality,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f04d0.TIF,A,11,140.98,True,0,6,10,0,10,4.288019204681321,0.1781936907937092,37.387182007378506,99.61878855793329,5,10.577421566035133,0.2906425319599007,38.17303669215538,41.66695585562659,10,44.43895429044422,98.82291570863607,92.7856455126647,100.0,6,23.658706629954935,0.6431498896348754,44.03134696793572,10.751752835144623,5,2,6,2
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f05d0.TIF,A,11,122.35,True,22,59,38,3,38,10.380705072197186,15.72595247401821,27.898514248267084,99.95665301796039,34,18.55287754069714,17.20517566449002,43.44194215788036,59.196761535457966,35,25.242561850455257,21.257788788742758,45.73197196769191,72.67759518054808,8,10.847426681918513,1.5510754851466937,24.005746676036505,8.129395956824448,34,8,8,8
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f06d0.TIF,A,11,130.15,True,86,75,57,0,57,15.134861727444127,25.959946656856435,25.21488063966918,99.58539642051319,57,54.49367053136209,66.01939724547043,73.33009571531379,96.49108564295572,57,65.77888031132163,96.06177572886968,84.04226034708518,99.98090948337484,0,5.174850403522487,0.031686861951623284,7.175615319919037,0.024851230655500413,57,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f07d0.TIF,A,11,137.87,True,75,85,28,0,28,18.357646233790124,33.518305090591376,24.502640371629667,99.51570205481816,28,72.84860290398234,88.91980134277568,85.31949153562374,99.82462340814612,28,86.46219850777155,99.74355916030534,95.22621798065828,100.0,9,27.51140152211901,5.217626230111285,34.195498043794906,10.112970004000559,28,9,9,9
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f08d0.TIF,A,11,126.37,True,34,43,22,0,22,14.032756024096386,12.66303285661731,27.215759113188973,99.56590169352074,22,34.15834736848156,31.77459360342132,69.92926282969977,91.2875192280193,22,59.209174244688676,96.92759587970201,82.74463528296238,99.99970435659039,3,18.954845862457464,1.9972063827830406,29.449408538211372,7.224358598155282,22,3,3,3
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f09d0.TIF,A,11,142.41,True,32,37,15,0,15,7.1778969408167015,6.350449507955486,26.128919940285797,99.76979623441743,10,20.21773544559919,16.649398165179804,51.16946842894129,69.17362153974243,15,44.23351923917042,87.45516416812288,66.40831921142514,98.76135041234635,0,4.128860623792882,0.08126494527729237,7.860952256927412,0.09576041479146727,10,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f10d0.TIF,A,11,142.85,True,50,82,68,0,68,14.104378391428309,19.410825554124898,28.894953380584937,99.67897275986556,47,25.460547342039916,21.992694058677458,34.76516051637003,42.37271072221167,68,37.030775056332196,42.37848339924584,45.820857515111626,86.33871885305784,6,10.27964984939759,0.8263732410558263,15.698051394277588,1.1552095962089077,47,5,6,5
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A11f11d0.TIF,A,11,138.33,True,4,7,7,0,7,3.393121148717005,1.736526257702566,40.24813419378867,99.46236559139784,5,5.3911229364020965,1.6319093166559366,32.57918027487068,34.40901883401585,7,22.039300331095372,3.5437551733652164,47.77356433145822,64.47102376546047,0,18.013216511082497,0.3466154695116343,27.603141713115942,4.309968825183938,5,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f00d0.TIF,A,12,138.07,False,463,571,995,0,995,28.788201709509796,53.800196013059875,33.51788660081446,99.98065248082487,699,29.508540363745055,28.101216890462613,26.113598939650323,18.003380827403735,995,35.87614460705417,74.19949358502713,33.48450772472127,69.54773832993806,580,29.829661202060148,10.78668203347742,41.50087291225131,20.19150416809444,699,414,580,414
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f01d0.TIF,A,12,132.34,False,240,839,847,0,847,19.652977127977557,36.43234675342592,30.549882068365676,99.9818866842312,847,62.02599472316748,86.5869010392716,61.88657961581722,92.09669369419065,847,37.42578232778442,73.11121872988136,36.9562042200916,76.93194940201055,63,11.250067541156994,0.4303952451025476,16.275359649124223,1.3208677968260203,847,63,63,63
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f02d0.TIF,A,12,130.39,False,295,48,681,0,681,22.75649329186977,38.598621585578954,35.50058584288819,99.9920349923934,676,72.07921356226433,84.52337498850363,77.05719384675095,93.64863480486135,681,51.40302742458383,92.78531109169502,52.72471844384274,97.75966112377631,43,17.44427854547963,0.555130828658144,21.578982263157354,1.3565321361716185,676,43,43,43
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f03d0.TIF,A,12,137.05,False,278,402,572,0,572,15.72043852892486,29.767902717741194,29.8052476284525,99.93210378278064,572,63.55196357950887,78.84517554952635,73.21635167272038,95.15024191232749,572,50.512242912489654,92.74938494435759,53.605968900955716,98.6145694980324,240,25.637161000873725,5.640548836567644,38.094831618131735,13.211282507254545,572,240,240,240
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f04d0.TIF,A,12,143.91,True,190,119,160,22,160,13.369618263128851,23.20599190655753,28.51276449236762,99.93765309258086,17,13.150322904212269,5.5184717879150185,19.936443261733668,3.5044977546856293,138,21.774629529568656,17.78186218155063,27.728554227014502,31.33383622611036,0,9.265679607743953,1.4932343879334131,14.665841558967895,0.18923213521665921,17,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f05d0.TIF,A,12,131.74,False,320,789,989,0,989,17.661437735675527,35.13361652717741,30.969753429815963,99.98895755255842,841,28.616953980042307,29.877118205647015,31.8988633322966,31.3123095455052,989,34.246683298077805,63.31351168030902,36.735688281079916,75.42616588588083,489,23.74421804584751,5.685887634507496,38.236553738856045,12.202841153458918,841,444,489,444
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f06d0.TIF,A,12,137.54,False,368,886,759,0,759,22.469416789294584,45.07718373493976,29.491338008877875,99.97939799592334,634,30.855258582038076,31.360580681504644,30.136200267303767,28.923098437269523,759,66.00506558677458,99.70662708084245,65.17182135771073,99.83709545757635,18,10.101637226386462,0.10705991906557528,14.364926663228347,0.30865115537218696,634,18,18,18
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f07d0.TIF,A,12,139.96,False,544,210,632,28,632,23.101152941920354,49.08754770992366,30.72630642629107,99.96839282350213,604,43.11323634231583,68.45231594316196,42.08069240497707,67.27259331846068,62,16.75899087763267,0.7402941920353169,16.54860570480146,0.4199272201163637,4,8.851505736687207,0.03959061436586039,12.772957436757906,0.06878369455851073,62,4,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f08d0.TIF,A,12,136.86,False,537,228,1032,0,1032,20.08328758737239,42.09409201692265,31.268132497477637,99.9675993216007,1015,45.1932912949508,73.56942081302309,44.747212430728865,73.73539221134463,1032,77.26999146394739,99.75670813023085,76.72637679471205,99.784175293898,123,14.581576065713234,1.3488112756368988,22.225312477533816,2.3176270640213428,1015,123,123,123
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f09d0.TIF,A,12,126.05,False,169,821,924,637,924,15.850038512829945,28.377776372666236,32.05918550711277,99.9671870139184,1,8.732120993516048,0.03283649866642141,8.92544571527458,0.02341350214386384,0,2.912623298537662,0.011927480916030535,2.9152512512608615,0.004195385247110711,287,17.550496355651614,2.642080727490113,29.619172924846257,8.37670915224749,0,1,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f10d0.TIF,A,12,116.55,False,213,202,965,0,965,28.151172198335328,45.977061873447994,33.36725374351918,99.99638499299525,965,87.00308821162513,95.55370815322358,81.46682298034983,98.9140524681809,964,40.45961326220914,79.56829704313436,37.84383098569087,80.20126496094225,76,14.945002098087004,1.3825818541340937,19.145168421787748,2.2710028598904657,964,76,76,76
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_A12f11d0.TIF,A,12,134.19,True,124,192,238,5,238,9.124363388669181,14.330149797663939,27.338327183706532,99.93889667852049,233,37.80098064011772,44.28156327600478,70.85087032803284,92.26741140297695,218,21.051433309574175,19.565954658327968,29.757632916972007,47.36566244422097,23,16.0719478582268,0.8311873447990435,27.59794116744069,4.062626352353932,218,23,23,23
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f00d0.TIF,B,1,113.7,False,73,216,409,18,409,7.849240952359055,11.354889979766394,31.845593731737956,99.92827676783341,350,26.73740213717465,23.433907385266256,50.44330448994146,61.588402370606296,391,27.209813730111286,26.66790731628805,39.44254898807816,67.31159529602098,41,11.642247424813759,0.2625482847420215,18.988139399838985,1.8223408911198287,350,40,41,40
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f01d0.TIF,B,1,113.9,False,66,90,393,0,393,6.058196047548974,7.532204198473282,34.607170585815545,99.99104981004743,362,20.17852061873448,15.525269014991263,50.720392542952176,69.72461156038851,393,42.1977763151844,75.74280902234894,73.05400749642787,98.12299008794469,36,11.480127810861768,0.15469799043502253,18.897402910262656,1.9186734953617834,362,36,36,36
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f02d0.TIF,B,1,124.59,False,107,122,594,230,594,10.010555820610687,16.255216476593397,30.372646052140908,99.96267980474016,362,21.38722997907661,19.330279131794352,33.48121651230044,41.63461284871213,214,13.454299785017934,4.9647061528556975,17.609374219445442,8.564763831790268,21,14.622999632116251,0.41839591189184216,18.712827858645763,1.3327074077269903,212,21,16,16
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f03d0.TIF,B,1,125.14,True,63,52,131,29,131,8.261609175250621,10.637516669732365,33.48618195466527,99.96329063114776,80,11.772958245194518,9.838303596063644,30.652331676524103,36.85739371338114,101,18.792390698289342,12.424483238296698,32.927951823540404,47.233759577927295,3,5.323872781201141,0.08227087740274074,7.682242501653158,0.025069456374203793,79,2,3,2
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f04d0.TIF,B,1,141.5,True,111,25,103,0,103,9.969043157362274,12.329207095557804,30.610324338022995,99.88788414405717,76,20.048769745010578,14.722319621999448,41.53220371037866,56.640905996090325,103,36.2595570737147,52.178274165363746,53.82973114317315,92.22624376999964,18,29.384926394509336,2.3931843787363194,40.427884955408885,6.283230984760712,76,16,18,16
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f05d0.TIF,B,1,132.11,False,83,47,313,0,313,9.204638209325854,12.284874229743401,39.382301644338696,99.99620767667473,275,27.89080463073669,23.475869125356386,60.075788003095056,68.75485564169551,313,54.07468471213097,97.71394739262394,81.86915621167482,99.8425129447004,50,20.72750448358319,0.9925675986388302,30.803982690219904,4.533581163845076,275,49,50,49
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f06d0.TIF,B,1,134.96,True,31,309,97,0,97,4.980829089257795,5.793881633403845,27.731910196758793,99.94577429307293,92,26.535131460958336,21.168260829577854,73.77439045013244,82.61270131389249,97,43.7186716809988,72.67557826726754,77.67633495236923,99.35243671211842,63,29.51454865262577,3.6915553435114505,50.62496127033422,22.162418330412052,92,62,63,62
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f07d0.TIF,B,1,116.42,False,28,421,215,2,215,4.959652780971213,6.387812701186425,31.873083352021624,99.98194119794489,209,25.105391508783224,21.100863377172814,63.9648816853327,79.4598482936902,213,23.64625606433367,16.54779902050952,38.377461512122494,73.97739233770437,1,4.21650892692909,0.006179297342039916,8.150282533717638,0.12168501853987984,209,1,1,1
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f08d0.TIF,B,1,113.62,False,36,399,209,0,209,5.777774504506576,7.420761289432539,30.580199273104938,99.94437068042929,196,22.334371838499035,17.648001356571324,54.160273347240846,69.59147560903095,209,43.64403942104295,74.08258990159109,72.49410907306617,98.49779940735223,34,12.572966005242343,0.32017382507127745,22.521423637818152,3.1486153017273524,196,34,34,34
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f09d0.TIF,B,1,117.18,False,40,319,295,0,295,7.273646590177504,9.32362560930746,29.958244101654753,99.83051723392083,217,20.047753753563875,14.446406810447899,38.20965215169718,39.89726490499355,295,34.225239699255035,43.15901487629909,47.565299739836725,77.91143081045568,1,4.21335748528465,0.0043111376804929645,5.751558006399167,0.031183145788454138,217,1,1,1
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f10d0.TIF,B,1,110.3,False,40,152,366,0,366,6.147014106042491,7.818463740458015,33.54229408302394,99.97173397326495,349,19.569877793617216,16.696102156718478,52.423855876280975,73.56844710080382,366,45.56708130230847,85.93670962475858,78.39426763688962,99.18663838638425,27,10.860318420629081,0.13666306447162696,19.3592959700175,1.7918261504977306,349,26,27,26
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B01f11d0.TIF,B,1,125.39,True,77,46,437,0,437,7.2452009852386645,10.00514462429872,31.798227835382153,99.99633961858467,377,25.010249011312425,21.731582819828933,57.34021384747317,69.80623722995699,437,38.42377046353352,55.56970247401821,61.0869474481408,92.62219346242718,32,19.662261881495446,0.27950542628529385,28.20663594432371,2.2274482594036815,377,31,32,31
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f00d0.TIF,B,2,104.52,True,38,95,330,0,330,6.560755426285294,7.5547658190011955,36.53728760326108,99.99991696166038,324,24.94107177756829,22.331405775774854,58.33852458049998,80.44913909734048,330,27.431206457509425,27.007193851742848,44.798303520264284,85.85991890137883,1,4.179242015773016,0.0023711257242711305,6.635443704183818,0.005734054549972285,324,1,1,1
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f01d0.TIF,B,2,125.47,False,39,58,326,0,326,8.848449858594684,9.256228156902418,44.478910706247866,99.99967612134776,319,30.667548054814677,27.868199898831968,71.85395810290605,80.8865815443784,326,32.07135651384163,40.71610870964775,50.173807364749784,90.1122740509976,0,3.8280689552101537,0.0022274211349213647,6.012102081108491,0.0,319,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f02d0.TIF,B,2,198.22,False,290,9,324,0,324,14.597769417364113,22.668536742389406,35.95780884898506,99.99032935988903,183,28.767027556792055,24.28463855421687,39.28247691421118,37.1157858975193,324,37.44274449898832,66.05065299365401,44.04363739559957,90.79246214336092,28,29.593828319001197,0.8606467856157455,32.46696631869186,1.7306975192337977,183,23,28,23
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f03d0.TIF,B,2,113.84,True,6,48,39,0,39,6.94668056769061,3.9891675480548145,28.883622222444718,99.77149405467858,25,11.613844212728777,5.996217695208315,31.179027348455424,39.37106253044317,39,29.50299911477973,24.11707900303504,49.65178729805456,81.3526487414913,0,6.531898107697968,0.021411983813115057,8.751877265083106,0.0,25,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f04d0.TIF,B,2,135.14,True,69,47,83,0,83,8.1503710452497,9.036791248965327,28.105401793895872,99.91436529000546,56,17.853455089441738,12.091016738710568,35.885125173527186,46.944908464280196,83,34.25587464361262,48.144773751494526,49.2675112802707,86.91800622906752,47,35.836110664030166,4.312431021797112,47.24795633782132,15.567462606845078,56,37,47,37
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f05d0.TIF,B,2,99.19,True,17,103,147,0,147,5.84757110503081,5.145773935436402,34.15268877287958,99.95201388047452,133,15.459815167157178,10.380429159385635,43.38064733631525,61.88841392936738,147,30.807020544008093,29.782776142738893,53.48255030581804,90.10742187568123,8,11.071191253563875,0.16245803825990987,17.905334447269887,1.4157046102875954,133,6,8,6
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f06d0.TIF,B,2,105.46,False,34,129,306,1,306,7.7462428435114505,9.281520164627977,36.534564515074706,99.99796933698852,293,28.22053768509151,25.046129173181274,59.81455922010725,71.83253861051388,305,27.218204641083418,25.50239124436678,41.3251569283512,73.65855364777,27,17.043538897958246,0.4382989975167847,24.373648063582245,1.915545023826286,293,27,27,27
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f07d0.TIF,B,2,104.07,False,52,194,394,3,394,7.752052820058862,9.664852156718476,41.692288605857335,99.99994759395068,379,21.146917823967627,20.552414811919434,46.1452669584259,67.09660569279474,126,11.914201893451668,1.2667559551181826,17.828686019085687,2.4757536200305834,74,16.336530999954014,0.7487009105122782,28.547896651080208,5.376273137669711,126,62,26,26
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f08d0.TIF,B,2,112.25,False,20,130,341,2,341,6.718689644072473,6.083590085532972,45.9320378833832,99.9994246723509,320,19.26680481467856,15.313592154879059,51.14862691622019,65.26912887754244,339,23.76165372367332,17.510116803090224,39.43539399375488,72.94296994363285,48,10.638035443299918,0.09455761979214568,18.742071094755193,1.6786950855377167,320,44,48,44
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f09d0.TIF,B,2,111.85,True,7,186,96,0,96,5.389860491584659,4.312646578681137,34.60910276314465,99.95801210060908,84,12.530178682286397,7.639838935896257,35.71573202302043,49.723519656755286,96,22.739631713878413,12.825922008645268,38.36951427912519,68.25273557809281,41,21.193050589763633,1.7881880575738067,38.66139155004845,11.21018199379914,84,34,41,34
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f10d0.TIF,B,2,106.81,True,18,158,170,0,170,8.085792358364756,7.560729559459211,32.29659970377368,99.9005357199723,152,19.3803594626598,15.44443518348202,42.11416091188418,61.79476874843265,170,35.79278444886416,46.7231042490573,54.939329587947235,91.85961749137655,39,21.616618429826175,2.0143072289156625,32.588822456852114,5.769377084055137,152,36,39,36
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B02f11d0.TIF,B,2,130.91,True,136,48,520,0,520,11.556577933872896,15.359936884944357,27.027619156593985,99.95548909069997,85,13.975524952864895,5.853878299457372,17.956516277666758,9.246076663656165,520,35.860163219672586,61.273337625310404,40.108674007302035,84.24319176312835,0,4.496741498436494,0.3318857491032834,4.669276305366112,0.10557922986114958,85,0,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f00d0.TIF,B,3,104.62,True,23,67,275,3,275,4.916419973788283,4.816977835004138,37.366827647991485,100.0,271,12.670072944449554,9.01875632300193,44.45528784271968,67.23285519672865,74,9.305350696679849,0.6442276740549986,17.39281401912469,3.0224090717713223,6,5.6508524556240225,0.01573565253379932,11.115815060944296,0.30099190128569453,74,5,0,0
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f01d0.TIF,B,3,120.77,True,36,72,295,0,295,5.344009386783776,5.180263036880346,38.96113570523962,100.0,295,19.311840395934883,15.122680607927895,65.5187817449074,82.61220310169777,295,41.35126072036237,79.6775125310402,76.75908021353538,99.1106327598224,49,16.111861807918697,0.2945944081670192,28.02370977350985,4.7034229765788025,295,49,49,49
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f02d0.TIF,B,3,165.98,False,85,27,221,0,221,10.824196835050124,11.517132461142278,40.137001004367306,99.99544643551415,199,27.008589223305435,21.79229800882921,67.61288316276078,77.15927377461092,221,32.73426794008093,38.5432953186793,54.37000827969046,93.25187098107126,37,25.422778183344064,1.4553682286397498,35.01338484042781,6.26986932501623,199,36,37,36
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f03d0.TIF,B,3,139.56,True,64,18,189,0,189,7.3411317023820475,7.423850938103559,39.973448529231234,99.99895880567324,187,19.83264450933505,15.94150935804286,66.60822434189316,88.93811635411441,189,32.78193115975352,39.63279166283454,56.95364978910984,97.57267743669068,11,15.835183050905913,0.2767750390876483,24.395490042433934,1.8995352399911727,187,11,11,11
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f04d0.TIF,B,3,174.43,True,79,19,231,0,231,8.772948185873265,9.147803044238021,39.62363561447705,99.99995573738637,200,28.032360836475675,21.11846718936816,69.47213270290726,75.38566001705368,231,31.121747965143015,38.510746229191575,46.70622646995753,85.12712893975032,29,24.04187408029063,0.5359462659799503,33.011414052152,4.4135149824363715,200,27,29,27
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f05d0.TIF,B,3,107.28,True,37,172,389,0,389,6.077557366872068,7.679716959440817,30.22273305120406,99.92355843742524,357,23.714655856249426,18.643586751586497,54.9679535549793,64.42492952902403,389,46.27121007886508,89.82449358502713,68.52596514378898,99.60250498406079,70,21.940481870229007,0.7723403154603146,32.212863507880925,5.141997421651308,357,70,70,70
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f06d0.TIF,B,3,111.47,False,14,84,345,0,345,5.737849776970477,5.783391198381311,39.70328133950231,99.99914959383696,329,18.75270955003219,14.258153798399706,55.53491030075448,72.38833783126843,345,43.36267445737147,82.74560551365768,74.67028562701516,99.24978106306996,5,7.709759840890278,0.5197794996781018,11.846387350787468,0.27179755274840844,329,5,5,5
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f07d0.TIF,B,3,106.58,False,25,160,368,10,368,5.630432033477421,6.352748781385082,35.999017576863174,99.98996839442238,299,15.936930211303228,11.74432941690426,42.25787017321777,49.60833512234591,357,21.022583176216315,14.176960705417088,35.6511310250468,55.18798648342578,46,13.615985411110088,0.3118389588889911,21.631137223923147,3.174781826975267,298,44,45,43
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f08d0.TIF,B,3,123.28,False,48,70,331,7,331,7.887811264140532,8.17168962107974,44.802522048480796,99.99501675333552,318,18.909604783638372,15.78127874091787,56.76479616502321,74.93338154045193,323,19.295501184125815,13.779473811275636,34.45093347249402,65.71412138767963,32,12.585009168352801,0.19371378644348386,21.28376086402533,2.1617209344526773,317,31,32,31
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f09d0.TIF,B,3,110.2,True,21,56,101,0,101,6.742226300239125,5.193843120573899,33.00878193707966,99.99813974254036,91,10.106048238756554,6.318044123057114,34.74830736114526,48.12023425326706,101,24.945316092614735,14.716715143014808,49.27701947688999,80.58766812994318,25,22.984814017520463,1.9120614135933045,37.13319244817753,8.898070574683262,91,25,25,25
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f10d0.TIF,B,3,102.82,True,19,63,71,0,71,4.695377167065208,4.321771820104847,31.431362382804355,100.0,69,12.463887036696404,7.903608709647751,57.61109828299834,79.72931120660839,71,30.311163547319047,26.386892991814587,66.12343791491183,95.88608009050415,17,19.837293352800515,0.9281879426101352,37.4942002283802,8.79995026546902,69,17,17,17
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B03f11d0.TIF,B,3,170.03,True,72,10,127,0,127,10.005008823461786,10.754276648579049,37.97774419821548,99.96569090986408,92,16.482697967442288,13.570311781477054,44.12004488299871,61.32462002278914,127,46.14100438011588,89.99966947944449,76.48592781731685,99.82776558532848,63,35.24730194633496,3.7913581808148624,49.97067000411363,17.395193408253974,92,55,63,55
MAP2,CD44,Brn2,E8,,E8 11-15,Cortical final-4W-E8-11-15-18-A+B,scan_Plate_R_p00_0_B04f00d0.TIF,B,4,120.0,False,127,426,625,101,625,12.842559407477237,21.27179998620436,32.45970027125632,99.98686431354785,524,26.447644825485146,25.779309988043778,32.137814157263804,37.58883610986015,1,8.91809125816242,0.1714395750942702,10.0181549327593,0.06495582165102655,33,5.229269175940403,0.14420755541248964,9.523820197469814,1.0636863543258706,1,33,0,0
